"ano","sq_candidato","nome_candidato","sigla_uf","sigla_partido","qtd_doacoes","qtd_doadores","total_receita","media_receita","recursos de outros candidatos/comitês","recursos de pessoas físicas","recursos de pessoas jurídicas","recursos próprios","qtd_despesas","qtd_fornecedores","total_despesa","media_despesa","descricao_cargo","sexo","grau_instrucao","estado_civil","descricao_ocupacao","votos"
2014,130000000277,"JOSIANE ASSIS DE BOUCHERVILLE","MG","PSTU",14,14,2430.12,173.58,NA,1475.2,NA,150,23,23,2425.37,105.450869565217,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PSICÓLOGO",40
2014,130000000278,"ANDRÉ NOGUEIRA DE ÁVILA","MG","PSTU",15,15,5044.12,336.274666666667,NA,3939.2,NA,300,36,34,4972.6,146.252941176471,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",671
2014,130000000279,"GUSTAVO OLÍMPIO SIQUEIRA ROCHA","MG","PSTU",33,30,4731.86,157.728666666667,NA,459.2,NA,933.3,32,29,4684.81,161.545172413793,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",695
2014,130000000280,"FELIPE DE FREITAS FONSECA","MG","PSTU",63,56,9011.45,160.91875,NA,6604,460,100,106,96,7433.84,77.4358333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",706
2014,130000000281,"RAQUEL DE SOUZA PRADO","MG","PSTU",13,12,1164.92,97.0766666666667,NA,NA,NA,170,20,20,1156.97,57.8485,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","TÉCNICO DE LABORATÓRIO E RAIOS X",264
2014,130000000282,"MATHEUS COSTA DE ALMEIDA","MG","PSTU",15,15,2461.11,164.074,NA,NA,NA,43.7,20,20,2383.86,119.193,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",87
2014,130000000283,"PAULO HENRIQUE GABRIEL","MG","PSTU",25,21,5340.99,254.332857142857,NA,3000,NA,140,28,24,5340.99,222.54125,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","TRABALHADOR METALÚRGICO E SIDERÚRGICO",297
2014,130000000284,"ANA LETÍCIA MEDEIROS GODOI SILVA","MG","PSTU",16,16,1123.99,70.249375,NA,NA,NA,169.07,27,27,1057.66,39.1725925925926,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",290
2014,130000000285,"CARINE MARTINS VIEIRA","MG","PSTU",16,16,1115.47,69.716875,NA,NA,NA,80.55,23,23,1063.58,46.2426086956522,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","BANCÁRIO E ECONOMIÁRIO",135
2014,130000000286,"GILBERTO ADENIÊ CUNHA","MG","PSTU",26,23,4220.51,183.500434782609,NA,1687.34,NA,713.69,29,26,4220.51,162.327307692308,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO MÉDIO",455
2014,130000000287,"ROBERTO ANTÔNIO VERÔNICA","MG","PSTU",29,26,3901.7,150.065384615385,NA,60,NA,505.78,34,31,3798.05,122.517741935484,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS",972
2014,130000000288,"VALÉRIO VIEIRA DOS SANTOS","MG","PSTU",26,22,6466.42,293.928181818182,1300,NA,NA,NA,26,22,6466.42,293.928181818182,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",942
2014,130000000289,"HUENDER FRANCO DIAS","MG","PSTU",32,27,10987.03,406.927037037037,NA,2400,NA,7517.55,48,42,11487.09,273.502142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",3886
2014,130000000290,"DANIEL LAGES WARDIL","MG","PSTU",17,17,7725.42,454.436470588235,NA,5182,NA,206.01,23,23,7794.05,338.871739130435,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",172
2014,130000000291,"JULIANA ROCHA MARQUES","MG","PSTU",10,10,859.92,85.992,NA,40,NA,NA,16,16,855.43,53.464375,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",24
2014,130000000292,"STÊNIA ARAUJO JOURINK","MG","PSTU",10,10,919.92,91.992,NA,40,NA,NA,16,16,916.52,57.2825,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO MÉDIO",75
2014,130000000296,"MAX FREDSON DE SOUZA MOL","MG","PSTU",12,12,1270.66,105.888333333333,NA,100,NA,53.24,19,19,1188.35,62.5447368421053,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO MÉDIO",76
2014,130000000300,"ALVARO DE ARAUJO LOBO","MG","PSOL",1,1,1500,1500,NA,1500,NA,NA,4,4,1485.65,371.4125,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","DIVORCIADO(A)","ARTISTA PLÁSTICO E ASSEMELHADOS",4489
2014,130000000302,"LOURIVAL DE SOUSA GONÇALVES","MG","PSOL",3,3,750,250,NA,NA,NA,750,2,2,750,375,"DEPUTADO FEDERAL","MASCULINO","LÊ E ESCREVE","CASADO(A)","AGRICULTOR",2648
2014,130000000313,"ÂNGELO AMARO DA SILVA","MG","PSOL",1,1,232,232,232,NA,NA,NA,1,1,232,232,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",437
2014,130000000314,"JORGE TARCISIO TORQUATO","MG","PSOL",4,4,3240,810,NA,1800,NA,1440,6,6,3240,540,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",0
2014,130000000315,"MARIA DA CONSOLAÇÃO ROCHA","MG","PSOL",24,19,21760.05,1145.26578947368,NA,7485.05,NA,17450,21,20,25240.89,1262.0445,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",18486
2014,130000000316,"MAURILO DE CERQUEIRA MARINHO","MG","PSOL",23,23,15360,667.826086956522,NA,6180,NA,9180,54,49,14971.44,305.539591836735,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",4067
2014,130000000317,"OTAGILDO FERNANDES SIMOES","MG","PSOL",4,4,7340,1835,NA,7040,300,NA,13,13,7342.97,564.843846153846,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","EMPRESÁRIO",1156
2014,130000000327,"ÉRICO DE MORAES COLEN","MG","PSOL",3,3,731.4,243.8,NA,NA,NA,731.4,5,5,731.4,146.28,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",2101
2014,130000000329,"ABDIAS BRAZ FERNANDES","MG","PPS",12,12,39331,3277.58333333333,231,26650,NA,8450,24,22,38565.3,1752.96818181818,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","OUTROS",2159
2014,130000000330,"PEDRO CORREA ALVARENGA BARROS","MG","PPS",3,3,4477.2,1492.4,277.2,NA,NA,200,5,5,4476.84,895.368,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","EMPRESÁRIO",212
2014,130000000331,"EDENILSON DURAES DE OLIVEIRA","MG","PPS",26,22,14161.99,643.726818181818,NA,2600,595,11781.99,27,24,14661.99,610.91625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",1233
2014,130000000332,"RAILDA FERNANDEZ COSTA","MG","PPS",2,2,4277.2,2138.6,277.2,NA,NA,NA,3,2,4277.2,2138.6,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",57
2014,130000000333,"REGINA MARIA CIOFFI BATAGINI","MG","PPS",22,19,107361.86,5650.62421052632,2824.8,13150,NA,88218.66,73,61,102421.86,1679.0468852459,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",11241
2014,130000000336,"FABIO ANTÔNIO DA SILVA","MG","PPS",13,12,9317.98,776.498333333333,277.2,2920.48,1500,420.3,10,9,10259.54,1139.94888888889,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",3989
2014,130000000337,"STOESSEL LUIZ VINHAS RIBEIRO","MG","PPS",10,9,64833.2,7203.68888888889,785.4,NA,NA,60325,201,156,56622.21,362.962884615385,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",2300
2014,130000000338,"WANDERLEIA DE JESUS","MG","PPS",2,2,4277.2,2138.6,277.2,NA,NA,NA,2,2,4277.2,2138.6,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ENFERMEIRO",311
2014,130000000341,"ARISTOTELES ALEXANDRE BATISTA FERREIRA","MG","PPS",2,2,4277.2,2138.6,277.2,NA,NA,NA,2,2,4277.2,2138.6,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR",627
2014,130000000344,"HUMBERTO GUIMARÃES SOUTO","MG","PPS",108,100,513730.19,5137.3019,9646.95,50334,2100,601080.84,889,870,736372.45,846.405114942529,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","OUTROS",70924
2014,130000000345,"ILDEIA OTONI RIBEIRO","MG","PPS",5,4,4299.2,1074.8,22,NA,NA,NA,5,4,4299.2,1074.8,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","OUTROS",345
2014,130000000346,"LUZIA MARIA FERREIRA","MG","PPS",150,143,1078862.85,7544.49545454545,36264.21,191230.26,412149.98,336000,1423,1112,966186.37,868.872634892086,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",54393
2014,130000000347,"PAULO SERGIO DO VALLE NOGUEIRA","MG","PPS",47,46,141303.81,3071.82195652174,NA,74013.81,20800,48690,123,103,135920.41,1319.61563106796,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS",2628
2014,130000000348,"PAULO RIBEIRO DA GLORIA","MG","PPS",2,2,4277.2,2138.6,277.2,NA,NA,NA,2,2,4277.2,2138.6,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",396
2014,130000000350,"ADRIANA ASSIS MARQUES","MG","PV",4,4,12794,3198.5,NA,12294,NA,NA,4,4,12794,3198.5,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",681
2014,130000000351,"ALEXANDRE GONÇALVES QUARESMA","MG","PV",1,1,270.6,270.6,270.6,NA,NA,NA,1,1,270.6,270.6,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",930
2014,130000000353,"ANTÔNIO CARLOS RIBEIRO LEITE","MG","PV",2,2,4270.6,2135.3,4270.6,NA,NA,NA,2,2,4270.6,2135.3,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","BOMBEIRO MILITAR",155
2014,130000000356,"DIVA FERNANDES DA SILVA","MG","PV",4,4,888,222,NA,NA,NA,888,4,4,888,222,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","OUTROS",684
2014,130000000358,"FABIANA NUNES MACIEL","MG","PV",4,4,12794,3198.5,NA,12294,NA,NA,4,4,12794,3198.5,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",186
2014,130000000359,"FABIO AUGUSTO RAMALHO DOS SANTOS","MG","PV",77,67,2054155.99,30659.0446268657,60587.02,157019.52,1722582.05,NA,2047,2027,2379844,1174.07202762703,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO",83567
2014,130000000360,"FERNANDO DE MORAES","MG","PV",36,32,221244.24,6913.8825,NA,22548,13800,209396.24,346,263,215160.64,818.101292775665,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",6522
2014,130000000361,"FRANCISCO DA SILVA","MG","PV",5,5,5105.08,1021.016,1105.08,NA,NA,NA,5,5,5105.08,1021.016,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","OUTROS",539
2014,130000000362,"IARA SOFIA ALVES ESTEVES","MG","PV",4,4,4870.6,1217.65,270.6,NA,NA,NA,4,4,4870.6,1217.65,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS",0
2014,130000000364,"JOSE MARTINS DO NASCIMENTO JUNIOR","MG","PV",8,8,15060.6,1882.575,4930.6,530,NA,5600,28,28,15046.17,537.363214285714,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR",2884
2014,130000000366,"LILIAN PINHO DIAS","MG","PV",4,4,2073,518.25,NA,2073,NA,NA,11,11,2060.9,187.354545454545,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1330
2014,130000000367,"LUIZ CARLOS DIAS BARBOSA","MG","PV",6,6,5491,915.166666666667,1491,NA,NA,NA,6,6,5491,915.166666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","OUTROS",757
2014,130000000369,"MANOEL BISPO DOS SANTOS","MG","PV",8,8,6040.6,755.075,2040.6,NA,NA,NA,8,8,6040.6,755.075,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS",834
2014,130000000371,"MAURICIO VALLE SALLES","MG","PV",3,3,4630.6,1543.53333333333,270.6,360,NA,NA,3,3,4630.6,1543.53333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO",567
2014,130000000372,"RANDOLFO JOSÉ BARBOSA","MG","PV",4,4,5130.6,1282.65,770.6,360,NA,NA,4,4,5130.6,1282.65,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","OUTROS",576
2014,130000000373,"RENATO GOMES","MG","PV",18,18,52325.03,2906.94611111111,825.6,2700,NA,44299.43,71,58,44224.73,762.495344827586,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR",9395
2014,130000000374,"RÔMULO VICTOR PINHEIRO VENEROSO","MG","PV",84,53,546758.37,10316.1956603774,8622.79,71053.98,95648.2,397040,692,656,546535.52,833.133414634146,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",33373
2014,130000000375,"VICENTE DOS REIS MARINHO","MG","PV",4,4,5130.6,1282.65,770.6,360,NA,NA,4,4,5130.6,1282.65,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS",532
2014,130000000376,"ANDRESA SA DE OLIVEIRA","MG","PDT",10,10,8839.21,883.921,2537.5,2000,295,6.71,14,14,8839.2,631.371428571429,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","COBRADOR DE TRANSPORTE COLETIVO",152
2014,130000000377,"ANTÔNIO JOSÉ DE SOUZA BRITO","MG","PDT",6,6,6572.2,1095.36666666667,277.2,2000,295,NA,6,6,6572.2,1095.36666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","JORNALISTA E REDATOR",158
2014,130000000378,"ATILAS MEDEIROS LOPES","MG","PDT",11,10,13233.87,1323.387,14938.87,NA,295,NA,10,10,18726.45,1872.645,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",4208
2014,130000000379,"AUREA CANDIDA DOS SANTOS","MG","PDT",13,13,10529.61,809.97,3804.61,2400,295,30,19,19,10529.61,554.19,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",520
2014,130000000380,"BRUNA CARLA DOS SANTOS","MG","PDT",9,9,11621.7,1291.3,726.7,6600,295,NA,9,9,11621.7,1291.3,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",541
2014,130000000381,"CARLOS DIAMANTINO ALKMIM","MG","PDT",4,4,5127.2,1281.8,NA,NA,NA,850,4,4,5107.2,1276.8,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1439
2014,130000000383,"DACI CLEIA ALVES DE OLIVEIRA","MG","PDT",9,9,8990.61,998.956666666667,2990.61,2000,NA,NA,14,14,8990.61,642.186428571429,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",109
2014,130000000384,"EDNA DIAS SANTOS","MG","PDT",17,17,24714.86,1453.81529411765,12219.86,7400,1095,NA,30,30,24714.86,823.828666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",4974
2014,130000000385,"EDNA SARMENTO BARROS","MG","PDT",25,23,25680.76,1116.5547826087,7389.7,9280,395,5166.06,110,96,25207.3,262.576041666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","VEREADOR",2315
2014,130000000386,"ELISETE INÁCIO DOS SANTOS","MG","PDT",9,9,8226.7,914.077777777778,2226.7,2000,NA,NA,14,13,7944.9,611.146153846154,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO MÉDIO",639
2014,130000000387,"EUSTAQUIO MARCONCINE BINI","MG","PDT",7,7,13267.2,1895.31428571429,1267.2,1000,NA,7000,18,17,12667.2,745.129411764706,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","PROFESSOR DE ENSINO SUPERIOR",949
2014,130000000388,"GERALDO DE SOUZA GONCALVES","MG","PDT",10,10,7725.95,772.595,1725.95,2000,NA,NA,10,10,7725.95,772.595,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","COMERCIANTE",1434
2014,130000000389,"HERBERT AUGUSTO DA SILVA","MG","PDT",84,77,39069.08,507.390649350649,2952.2,35371.88,795,1550,111,104,43819.08,421.337307692308,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",3996
2014,130000000391,"JOSIAS DE AGUIAR RIBEIRO","MG","PDT",16,14,10737.03,766.930714285714,1455,2000,973.03,2784,18,17,11037.03,649.237058823529,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",4083
2014,130000000392,"JUAREZ JOSÉ MUNIZ","MG","PDT",5,3,9277.2,3092.4,15277.2,NA,NA,NA,36,35,25197.2,719.92,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",1925
2014,130000000393,"KAREN GISELE DA SILVA","MG","PDT",11,11,9721.7,883.790909090909,2226.7,3200,295,NA,12,12,9721.7,810.141666666667,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL",111
2014,130000000394,"LAERCIO LETRO RIBEIRO","MG","PDT",6,6,10227.2,1704.53333333333,427.2,4800,NA,1000,6,6,10227.2,1704.53333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",2480
2014,130000000396,"LUIZ GONZAGA RIBEIRO","MG","PDT",51,47,257797.68,5485.0570212766,66991.85,115592.43,33400,39600,294,248,237118.57,956.123266129032,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",93997
2014,130000000397,"MANOEL NERES DA SILVA FILHO","MG","PDT",6,6,6427.2,1071.2,427.2,2000,NA,NA,6,6,6427.2,1071.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",410
2014,130000000398,"MARIO LUCIO HERINGER","MG","PDT",84,81,2520159.32,31113.0780246914,103177.43,259782,1686800,865000,994,785,2158383.25,2749.53280254777,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO",90738
2014,130000000399,"MATEUS NUNES","MG","PDT",3,3,4877.2,1625.73333333333,277.2,NA,NA,600,4,4,4877.2,1219.3,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR",194
2014,130000000400,"MAURO FERNANDES LOPES DE LIMA E SOUSA","MG","PDT",10,10,6887.2,688.72,277.2,2000,NA,610,19,17,6882.2,404.835294117647,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PUBLICITÁRIO",1206
2014,130000000401,"MAURÍLIO BARBOSA DA SILVA","MG","PDT",22,20,28967.2,1448.36,11267.2,6000,NA,10700,36,33,28267.2,856.581818181818,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",9027
2014,130000000402,"MOAMED RACHID GARIFF NOLETO DE QUEIROZ","MG","PDT",17,17,48710.57,2865.32764705882,33864.7,9500,NA,153.87,50,43,65755.57,1529.19930232558,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","COMERCIANTE",3393
2014,130000000403,"NADIR GRACIANO BRANDÃO","MG","PDT",10,10,10467.2,1046.72,572.2,2000,295,3600,15,15,10467.2,697.813333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",382
2014,130000000404,"NIVALDO LAGARES PINTO","MG","PDT",32,31,93434.43,3014.01387096774,51269.7,39020,NA,19144.73,181,158,108751.94,688.303417721519,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",5733
2014,130000000405,"OVÍDIO DANIEL DE SOUZA","MG","PDT",12,11,15134,1375.81818181818,11294,1100,NA,NA,14,13,17084,1314.15384615385,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",1861
2014,130000000406,"RAFAEL RIBEIRO TEIXEIRA","MG","PDT",7,7,7337.2,1048.17142857143,1337.2,2000,NA,NA,7,7,7337.2,1048.17142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ODONTÓLOGO",1461
2014,130000000407,"RICARDO SARAIVA DIAS","MG","PDT",2,2,5000,2500,NA,NA,NA,1000,3,3,5000,1666.66666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",445
2014,130000000409,"ROBÉSIO ZEFERINO ROCHA","MG","PDT",10,9,7770.57,863.396666666667,1523.94,2000,295,NA,10,9,7770.57,863.396666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","COMERCIANTE",2579
2014,130000000410,"SAMUEL ANGELO DOS SANTOS","MG","PDT",7,7,6722.2,960.314285714286,427.2,2000,295,NA,7,7,6722.2,960.314285714286,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","OUTROS",348
2014,130000000411,"SEBASTIAO DOMINGOS NETO","MG","PDT",8,8,10632.2,1329.025,NA,3500,NA,2855,10,10,10627.2,1062.72,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1612
2014,130000000412,"SILVIO CESAR CRUVINEL","MG","PDT",4,4,5217.2,1304.3,277.2,NA,NA,940,6,6,5217.2,869.533333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",649
2014,130000000415,"URBANO ABRÃO SIMÃO","MG","PDT",3,3,7650,2550,NA,NA,150,3500,8,8,10418.4,1302.3,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1022
2014,130000000417,"WANDERLEI FERNANDES BATISTA","MG","PDT",6,6,6427.2,1071.2,427.2,2000,NA,NA,6,6,6427.2,1071.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SOLTEIRO(A)","COMERCIANTE",1341
2014,130000000418,"WILSON CALIXTO NOGUEIRA","MG","PDT",6,6,6427.2,1071.2,427.2,2000,NA,NA,6,6,6427.2,1071.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","VIÚVO(A)","COMERCIANTE",189
2014,130000000432,"WELLINGTON ANTONIO VIEIRA","MG","PTN",14,14,60853.25,4346.66071428571,NA,5700,27100,21653.25,64,61,60585.6,993.206557377049,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ASSISTENTE SOCIAL",11492
2014,130000000439,"EDSON MOREIRA DA SILVA","MG","PTN",39,33,174843.69,5298.29363636364,5205,19007,133361.69,18000,133,121,178512.92,1475.31338842975,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","VEREADOR",49391
2014,130000000449,"CLAUDIA FERNANDES DOS SANTOS","MG","PTN",2,2,4205,2102.5,205,NA,NA,NA,2,2,4205,2102.5,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",181
