"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos/comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2006,10854,"LUCIANO RAMOS BARROS","RS","PP",3,3,3016.98,1005.66,2476.98,510,NA,30,15,12,3000.84,250.07,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",1330
2006,10855,"CARLOS ALBERTO MAGALHÃES DE ARAUJO","RS","PP",2,2,2500.98,1250.49,2476.98,NA,NA,24,3,2,2488.98,1244.49,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL CIVIL",585
2006,10856,"JOSÉ ALFONSO EBERT HAMM","RS","PP",52,49,256088.27,5226.2912244898,NA,18600,220001.92,22555.2,359,301,236291.68,785.02219269103,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",65297
2006,10856,"LUIZ CLAUDIO FERREIRA PINTO","RJ","PSB",11,11,11984,1089.45454545455,NA,2360,9624,NA,16,12,10245.85,853.820833333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL",3068
2006,10857,"CARLOS HENRIQUE MANZANI","RJ","PSB",22,22,83035,3774.31818181818,10550,20900,33885,15700,135,94,73573.28,782.694468085106,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","EMPRESÁRIO",25536
2006,10857,"JOÃO CARLOS SALVADOR RODRIGUES","RS","PP",6,6,5168.71,861.451666666667,2476.98,NA,NA,2691.73,9,7,4521.65,645.95,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",2777
2006,10858,"MAXIMILIANO SEVERO TEIXEIRA","RS","PP",6,6,3511.52,585.253333333333,2476.98,NA,1002.5,32.04,17,15,3486.82,232.454666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1003
2006,10858,"MIRANILDO CABRAL DA SILVA","RJ","PSB",9,9,11500,1277.77777777778,NA,4900,6600,NA,7,6,10200,1700,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","FÍSICO",1298
2006,10859,"JOSÉ DE SOUZA PINTO","BA","PAN",3,3,30188,10062.6666666667,NA,NA,NA,30188,13,12,30172.51,2514.37583333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","MILITAR REFORMADO",1144
2006,10859,"JOSIAS QUINTAL DE OLIVEIRA","RJ","PSB",16,16,137240.73,8577.545625,1400,20947,98386.45,8500,34,32,137237.29,4288.6653125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","POLICIAL MILITAR",36938
2006,10860,"ANTONIO GERALDO BRÍGLIA","BA","PAN",2,2,5000,2500,NA,2000,3000,NA,2,2,5000,2500,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",1595
2006,10860,"MARCELO LUIZ SCHREINERT","RS","PP",21,21,33706.11,1605.05285714286,2442.98,573,6473.13,24217,62,56,32923.82,587.925357142857,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO CIVIL APOSENTADO",9102
2006,10860,"MARIA APARECIDA RUFINO MADUREIRA","RJ","PSB",6,6,7950,1325,4900,50,1000,NA,20,18,7716.04,428.668888888889,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ASSISTENTE SOCIAL",934
2006,10861,"JOSÉ DOS REIS LUSTOSA","GO","PSB",3,3,2400,800,NA,400,NA,NA,3,3,2400,800,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","VEREADOR",1211
2006,10861,"JOSE MARIA PUGAS","RJ","PSB",6,6,4862,810.333333333333,2400,162,NA,300,12,11,4793.37,435.760909090909,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","PESCADOR",1920
2006,10862,"JOSE ANTONIO NOVAES","RJ","PSB",14,14,10235,731.071428571429,4995,1090,2000,150,25,22,6955.46,316.157272727273,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",2232
2006,10862,"JUAREZ SANTOS ALMEIDA","BA","PAN",4,3,NA,NA,NA,NA,NA,0.01,1,1,0.01,0.01,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MILITAR REFORMADO",710
2006,10863,"LUCY MARA SILVA BAÚ","PR","PPS",2,2,6500,3250,NA,NA,5000,1500,2,2,5863.7,2931.85,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL",6366
2006,10863,"MARCELO DE QUEIROZ PEREZ","RJ","PSB",6,6,9700,1616.66666666667,7400,NA,NA,2300,17,13,9623.49,740.268461538462,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OPERADOR DE INSTALAÇÃO DE PRODUÇÃO DE ENERGIA ELÉTRICA E NUCLEAR",925
2006,10864,"RONALDO LIMA COUTINHO","RJ","PSB",8,8,5315.38,664.4225,1890,505.7,919.68,NA,10,10,5324.82,532.482,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1164
2006,10865,"MAURO DA SILVA","RJ","PSB",7,7,8050,1150,1400,3600,350,300,8,7,7625,1089.28571428571,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","JORNALISTA E REDATOR",469
2006,10866,"TERESA PALADINO MIRANDA LIMA","RJ","PSB",2,2,1400,700,1400,NA,NA,NA,2,2,1400,700,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","DONA DE CASA",265
2006,10868,"EDMILSON FERREIRA DA SILVA","PE","PTC",5,5,6872.92,1374.584,NA,6000,NA,872.92,5,5,6872.92,1374.584,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",718
2006,10869,"EDINALDO DE LUCENA BATISTA","PE","PTC",9,9,3850,427.777777777778,NA,NA,1950,1900,16,15,3301.08,220.072,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",2120
2006,10869,"MARCELO LESSA DA SILVA","RJ","PSB",9,9,28970,3218.88888888889,4900,1070,NA,20000,25,23,28941.39,1258.32130434783,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",11270
2006,10870,"JOÃO ROBERTO FERREIRA","PE","PTC",3,3,460.11,153.37,NA,NA,NA,460.11,11,11,460.11,41.8281818181818,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",700
2006,10871,"ALEXANDRE AGUIAR CARDOSO","RJ","PSB",25,20,168278.5,8413.925,51000,5178.5,NA,163100,194,164,214900.89,1310.3712804878,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",102617
2006,10871,"FABIO PEREIRA DOS SANTOS","BA","PTN",2,2,1000,500,NA,NA,750,250,5,5,1000,200,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",741
2006,10872,"ANTONIO FRANCO DE CARVALHO","RJ","PSB",17,17,79085,4652.05882352941,8700,36600,23785,10000,100,99,78840,796.363636363636,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",19624
2006,10873,"JORGE LAURET MONCLAR","RJ","PSB",1,1,1000,1000,1000,NA,NA,NA,16,14,818.8,58.4857142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS",765
2006,10874,"TENEUZA MARIA CAVALCANTI FERREIRA","RJ","PSB",2,2,2500,1250,2500,NA,NA,NA,2,2,2500,1250,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ENGENHEIRO",1176
2006,10875,"PAULO CESAR BALTAZAR DA NOBREGA","RJ","PSB",38,36,87873,2440.91666666667,36630,45393,4250,7200,147,135,84982.15,629.497407407407,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",21265
2006,10876,"OSMAR LEITÃO ROSA","RJ","PSB",6,6,25550,4258.33333333333,25050,NA,NA,500,17,16,23502.05,1468.878125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",7462
2006,10876,"SERGIO FANUCCHI","PR","PSB",12,12,7760,646.666666666667,1500,3600,60,2600,12,11,6695.32,608.665454545455,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",5466
2006,10878,"EDUARDO BENEDITO LOPES","RJ","PSB",193,182,151550,832.692307692308,1400,132950,16400,7500,340,222,123647.55,556.970945945946,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","JORNALISTA E REDATOR",59543
2006,10878,"MARIA INES FONTENELE MOURÃO","DF","PFL",2,2,3150,1575,3150,NA,NA,NA,3,3,3150,1050,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","COMERCIANTE",610
2006,10880,"CIPRIANO NOGUEIRA DA SILVA","RJ","PSB",2,2,5000,2500,5000,NA,NA,NA,2,2,5000,2500,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","TRABALHADOR DE CONSTRUÇÃO CIVIL",458
2006,10881,"GLAUBER DE MEDEIROS BRAGA","RJ","PSB",69,69,NA,NA,7496,86294,6800,4950,83,72,114972.22,1596.83638888889,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",51259
2006,10882,"MARIA INES VIEIRA DE ALMEIDA","RJ","PSB",7,7,6694,956.285714285714,4544,50,NA,100,10,10,6693.99,669.399,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO FEDERAL",461
2006,10883,"WELLITON ESCARIÃO NOBREGA","RJ","PSB",6,6,6100,1016.66666666667,5400,NA,NA,700,7,6,4100,683.333333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",627
2006,10884,"MARCIO ELLERY GIRÃO BARROSO","RJ","PSB",8,7,6960,994.285714285714,2400,3500,NA,60,9,9,7904.4,878.266666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",252
2006,10886,"CARLOS MACHADO DE ANDRADE FILHO","BA","PSDC",15,15,23505.63,1567.042,NA,5100,18405.63,NA,29,27,21136.99,782.851481481482,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","COMERCIANTE",18662
2006,10886,"DANIEL TELES DE SOUZA","RJ","PC do B",3,3,557.52,185.84,137.52,NA,NA,420,7,7,552.58,78.94,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DESPACHANTE",1530
2006,10887,"LUIS CLAUDIO DE OLIVEIRA MAIA","RJ","PC do B",3,3,287.52,95.84,287.52,NA,NA,NA,3,3,287.52,95.84,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIÁRIO",2428
2006,10888,"DACIO CUNHA GOMES","BA","PSDC",8,7,2601.5,371.642857142857,NA,300,NA,2801.5,9,8,2751.23,343.90375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",610
2006,10888,"SANDRO DE LIMA","PE","PRP",2,2,516.45,258.225,NA,516.45,NA,NA,2,2,514.45,257.225,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",1969
2006,10889,"DEODATA PEREIRA BORGES","BA","PSDC",2,2,15000,7500,NA,NA,15000,NA,5,5,14987.91,2997.582,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","COMERCIANTE",13448
2006,10889,"SINESIO DA PAIXÃO NOGUEIRA","RJ","PC do B",4,4,2425,606.25,NA,2425,NA,NA,9,7,2407.98,343.997142857143,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",5033
2006,10890,"JOAO ALVES BORGES","BA","PSDC",1,1,20000,20000,NA,NA,20000,NA,33,32,19982.92,624.46625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","COMERCIANTE",7534
2006,10890,"JULIO CESAR ALVARENGA DOS SANTOS","RJ","PC do B",2,2,1051,525.5,1051,NA,NA,NA,2,2,1051,525.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS",1406
2006,10891,"ELIZEU MACHADO DOS SANTOS","RJ","PC do B",3,3,287.52,95.84,287.52,NA,NA,NA,3,3,287.52,95.84,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",1387
2006,10892,"ANTONIO DE SOUZA FRANCO","RJ","PC do B",7,6,2153.77,358.961666666667,385.87,NA,NA,2067.9,15,15,2366.87,157.791333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","PETROLEIRO",4634
2006,10895,"MARCOS ANTONIO DE QUEIROZ LUCENA","RJ","PC do B",11,10,6538.56,653.856,1378.56,NA,NA,5260,21,20,6588.83,329.4415,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","MÚSICO",1390
2006,10896,"DJAN GARRIDO MADRUGA","RJ","PC do B",36,34,60764.66,1787.19588235294,6397.05,29761,25782,168,44,41,59555.52,1452.57365853659,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",3902
2006,10897,"EZAQUIEL SIQUEIRA DA CONCEIÇÃO","RJ","PC do B",4,4,437.52,109.38,287.52,150,NA,NA,10,7,401.37,57.3385714285714,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",2021
2006,10898,"AMERICO LUIZ RODRIGUES","RJ","PC do B",6,6,1766.24,294.373333333333,767.52,NA,NA,998.72,6,6,1766.24,294.373333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",3412
2006,10899,"EURICO QUINTINO DA SILVA","RJ","PC do B",3,3,287.52,95.84,287.52,NA,NA,NA,3,3,287.52,95.84,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",761
2006,10900,"JOSE DE AGUIAR BORGES","RJ","PC do B",7,7,4390.7,627.242857142857,NA,2950,NA,1100,23,22,4328.92,196.769090909091,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1618
2006,10900,"PAULO FERNANDO RAMOS SEREJO","DF","PSDB",57,47,37548.29,798.899787234043,13640,28274,1760,6454.29,110,92,42268.01,459.434891304348,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",6039
2006,10901,"EGMAR TAVARES DA SILVA","DF","PSDB",17,15,221959,14797.2666666667,13640,5000,189999,15000,94,78,187816.04,2407.89794871795,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",34141
2006,10902,"JOÃO MARIA NOGUEIRA DE MOURA","RS","PSDB",5,5,1090,218,NA,NA,NA,1090,39,33,1087,32.9393939393939,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SEPARADO(A) JUDICIALMENTE","SERVIDOR PÚBLICO FEDERAL",1819
2006,10902,"ROMILDA TEIXEIRA SHINTATE","DF","PSDB",8,7,13300,1900,13640,500,NA,NA,23,17,7774.72,457.336470588235,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",195
2006,10903,"CIRO CASTILHO MACHADO","RS","PSB",9,9,12926,1436.22222222222,8006,NA,NA,2920,11,11,12926.99,1175.18090909091,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",867
2006,10904,"PAULO CÉZAR CASTANHEIRO COELHO","DF","PSDB",23,20,165260,8263,13640,38300,112000,13000,653,582,156608.12,269.086116838488,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","JORNALISTA E REDATOR",6376
2006,10905,"ROGÉRIO SCHUMANN ROSSO","DF","PMDB",26,22,1445560,65707.2727272727,8080,310000,1180000,NA,239,185,992657.12,5365.71416216216,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",51013
2006,10905,"VALMIR GIARETA","PR","PV",3,3,7530,2510,NA,4530,NA,3000,14,14,4555.56,325.397142857143,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","COMERCIANTE",7621
2006,10906,"CILON TADEU DE FREITAS LIMA","RS","PDT",8,7,1289.08,184.154285714286,NA,1789.08,NA,NA,18,17,1568.19,92.2464705882353,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",2276
2006,10906,"JOSÉ GIULIANGELI DE CASTRO","PR","PV",5,5,1485.5,297.1,NA,100,830,555.5,5,5,1485.5,297.1,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL",5547
2006,10906,"LAERTE RODRIGUES DE BESSA","DF","PMDB",70,68,554556,8155.23529411765,13640,83573,438603,20000,1028,586,393515.38,671.52795221843,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO ESTADUAL",61850
2006,10907,"JAMIL NAKAD","PR","PV",1,1,3000,3000,NA,NA,NA,3000,3,3,3000,1000,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",598
2006,10907,"NAIR ALVES DE ANDRADE","DF","PMDB",10,5,6835.42,1367.084,13640,NA,NA,1275.42,60,47,9523.22,202.62170212766,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO MÉDIO",665
2006,10908,"MÁRIO PINHEIRO BEZERRA","PE","PT do B",1,1,500,500,NA,500,NA,NA,1,1,500,500,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",1810
2006,10908,"NELSON TADEU FILIPPELLI","DF","PMDB",24,21,415414.56,19781.6457142857,113260,10041.39,293256.86,1376.31,172,160,274211.31,1713.8206875,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",129771
2006,10909,"HENRIQUE ZAROWNY","PR","PV",9,9,36965,4107.22222222222,NA,NA,NA,36965,37,33,30937.1,937.487878787879,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","COMERCIANTE",1448
2006,10910,"CHARLES DE MAGALHÃES ARAÚJO JUNIOR","DF","PMDB",32,25,29430.17,1177.2068,13640,19310.17,4860,500,65,53,33575.11,633.492641509434,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",4271
2006,10910,"JOSE CARLOS DOS SANTOS","PR","PV",1,1,963,963,NA,NA,NA,963,1,1,960,960,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ODONTÓLOGO",222
2006,10911,"ERI RODRIGUES VARELA","DF","PMDB",61,60,405004.39,6750.07316666667,11120,103180,118500,187204.39,157,150,434172.1,2894.48066666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",7189
2006,10911,"MARLUS VINICIUS FORIGO","PR","PV",3,3,3505.18,1168.39333333333,NA,NA,3500,5.18,31,30,3501.63,116.721,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",1605
2006,10912,"JOÃO DE DEUS SILVA CARVALHO","DF","PMDB",77,71,174478.44,2457.44281690141,13640,60768.44,110000,3150,184,120,143803.41,1198.36175,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","DEPUTADO",22363
2006,10913,"JOSINA MARA DE MELO DE LIMA SANTOS XAVIER SILVA DOS ANJOS","DF","PMDB",11,6,7320,1220,13640,NA,NA,1760,41,29,8042.5,277.327586206897,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO",340
2006,10914,"MOISES ROSA SANTANA","PR","PV",1,1,60,60,NA,NA,NA,60,1,1,50,50,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","VIGILANTE",525
2006,10915,"PAULO CARVALHO XAVIER","DF","PTB",6,3,6400,2133.33333333333,12800,NA,NA,NA,36,27,9912.4,367.125925925926,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","ADVOGADO",645
2006,10916,"JOFRAN FREJAT","DF","PTB",20,14,201625,14401.7857142857,14060,3645,175000,22000,155,133,191288.45,1438.25902255639,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",69450
2006,10916,"RONALD REDES MARTINS","PR","PV",16,11,2010.94,182.812727272727,NA,NA,300,3160.94,104,85,3253.27,38.2737647058823,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",1563
2006,10918,"CHRISTIAN PERILLIER SCHNEIDER","DF","PTB",42,37,152520,4122.16216216216,13640,88480,56200,1860,276,237,109686.15,462.810759493671,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",3807
2006,10920,"ANTONIO PEDRO PAULO NUEVO MIGUEL","PR","PV",21,17,23447.95,1379.29117647059,NA,550,NA,28297.95,39,36,27447.95,762.443055555556,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",2465
2006,10921,"EUGENIO COVALCHUK PRIMO","PR","PV",8,7,1696.82,242.402857142857,500,NA,NA,1696.82,18,17,2136.82,125.695294117647,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1380
2006,10921,"JOSÉ ALVARO FRANÇA RIOS","BA","PRONA",6,6,2861.36,476.893333333333,NA,NA,NA,2861.36,9,9,3441.86,382.428888888889,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",1813
2006,10922,"GENÉSIO MARQUES DE SOUZA","PR","PV",15,15,40821.7,2721.44666666667,NA,17596,500,22720,16,16,40310.73,2519.420625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","VIÚVO(A)","VEREADOR",15570
2006,10923,"JOSE CLAUDIO STEVANI","PR","PV",11,10,17264.7,1726.47,NA,5000,NA,13264.7,11,5,12264.7,2452.94,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO",1283
2006,10924,"RENATO EUGENIO DE LIMA","PR","PV",18,17,37170,2186.47058823529,5000,22670,12500,NA,101,93,32505.75,349.524193548387,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","GEÓLOGO",6079
2006,10926,"FABRICIA REGINA SILVA NUNES","RS","PSL",1,1,24.09,24.09,NA,24.09,NA,NA,1,1,24.09,24.09,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",78
2006,10927,"JOÃO CARLOS CARVALHO FERREIRA","RS","PPS",2,2,1002,501,NA,NA,NA,1002,5,5,1001.28,200.256,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","EMPRESÁRIO",1953
2006,10927,"NILSO RAFAGNIN","PR","PV",11,11,14700,1336.36363636364,NA,7600,7100,NA,40,40,14594.92,364.873,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ARQUITETO",1615
2006,10928,"CLÓVIS ACOSTA FERNANDES","RS","PMDB",15,15,20813.87,1387.59133333333,NA,5460.01,9627.8,1900,45,44,19818.1,450.411363636364,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","EMPRESÁRIO",11146
2006,10928,"PAULO EMIDIO GONÇALVES DA MOTA","PR","PV",2,2,1670,835,NA,350,1320,NA,2,2,1630,815,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",1924
2006,10929,"JOÃO JOSÉ DOS SANTOS","PR","PV",4,4,635,158.75,NA,NA,NA,635,5,5,635,127,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA",1981
2006,10930,"JACIR JOSÉ CASARIL","PR","PV",1,1,510,510,NA,NA,NA,510,3,3,509.93,169.976666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","COMERCIANTE",1458
